id,lon,lat
89a90129d2fffff,-51.19957641142928,-30.022578460747084
89a90129a17ffff,-51.1537032960721,-30.01676504346286
89a9012aa17ffff,-51.24094875611659,-30.067595658033312
89a9012a363ffff,-51.21450610098033,-30.09064934690778
89a9012889bffff,-51.23662672114919,-30.036067388727204
89a9012b337ffff,-51.162677220408966,-30.088138215307943
89a9012ac5bffff,-51.248133860626,-30.094700787311506
89a9012aad7ffff,-51.23511039517259,-30.07363909022578
89a9012856bffff,-51.21063336540532,-30.070188113508735
89a9012868fffff,-51.17778431281333,-30.08546545286377
89a90129db3ffff,-51.203112362763775,-30.03476520821862
89a90129c23ffff,-51.17885683898957,-30.036830940835934
89a90128c1bffff,-51.23410051704004,-30.048764888349545
89a9012b04fffff,-51.14526288910822,-30.109023171275684
89a9012a20bffff,-51.1938979940245,-30.107656357595562
89a90e924cbffff,-51.204967326966994,-30.005464115965733
89a9012802fffff,-51.20114537861457,-30.061291285848316
89a90129cd3ffff,-51.16728739275316,-30.051691514530162
89a9012b31bffff,-51.15076993174271,-30.094695155596984
89a90e934d3ffff,-51.14410223220501,-30.00508907304671
89a90129037ffff,-51.14027308096755,-30.060919087721444
89a9012830fffff,-51.19452140682082,-30.047985587649215
89a90129b43ffff,-51.162296680365024,-30.003542743583992
89a90128057ffff,-51.1893535098527,-30.070613050353373
89a901291c7ffff,-51.14931556386096,-30.05876580859997
89a9012a3b7ffff,-51.23005736302758,-30.09902028804246
89a90129563ffff,-51.149651265942325,-30.067058950834554
89a90129e73ffff,-51.14819739976521,-30.03111138890478
89a90129837ffff,-51.181161299148954,-30.018598196251205
89a9012ae17ffff,-51.24173435851496,-30.086933643454586
89a90128383ffff,-51.19794548670312,-30.057402069068406
89a9012a233ffff,-51.20293866751625,-30.105494886978782
89a9012954bffff,-51.14072024508248,-30.071978142066005
89a9012b17bffff,-51.1690784272276,-30.09590922452129
89a90129e17ffff,-51.15448612055958,-30.036130828596438
89a9012a06fffff,-51.215178926746546,-30.10722163680515
89a9012a1b7ffff,-51.2516705596981,-30.106872528057476
89a90128edbffff,-51.20664853973688,-30.046951835051665
89a9012a33bffff,-51.22068194174433,-30.09289523389742
89a90e924cfffff,-51.20794268708562,-30.00382600156121
89a90e93413ffff,-51.149943748902444,-29.99904058421197
89a9012b3dbffff,-51.144927402457874,-30.100734582286403
89a90128c7bffff,-51.23078864608076,-30.042115164046407
89a90128327ffff,-51.203448898013775,-30.043062742549044
89a9012888fffff,-51.23948949392589,-30.031658240340082
89a901280b3ffff,-51.20468161061565,-30.07346888968941
89a90129c17ffff,-51.17610470646408,-30.044004645975235
89a901283cbffff,-51.185705162809434,-30.05566916952083
89a9012a13bffff,-51.24229565596708,-30.100744517727602
89a90128457ffff,-51.1901375457552,-30.089955882538817
89a9012ae73ffff,-51.235447136129096,-30.081927459470077
89a90128a7bffff,-51.208391249574746,-30.014889412632662
89a90129ebbffff,-51.15757455834663,-30.037255233571756
89a9012aa13ffff,-51.23797334243091,-30.069234507790863
89a90128e93ffff,-51.21888716066414,-30.04867828039696
89a90128657ffff,-51.168518895493804,-30.08209348106757
89a901285cbffff,-51.208105911928385,-30.082880551810373
89a9012a103ffff,-51.23943265188867,-30.10514917591821
89a90128127ffff,-51.225062431979765,-30.050923985255466
89a9012b137ffff,-51.1842970555368,-30.0960015665785
89a90129893ffff,-51.17565698569268,-30.032941162534083
89a901282b3ffff,-51.183065082922,-30.065604338418286
89a90128853ffff,-51.22725261210084,-30.029929186125507
89a90128183ffff,-51.21956009234766,-30.06526418871596
89a90129a77ffff,-51.15039104405887,-30.01010873240019
89a90129c73ffff,-51.16981635453351,-30.03899076145679
89a901299c3ffff,-51.187225285129315,-30.01807982135478
89a901295abffff,-51.159029303157475,-30.073193624563785
89a90129ba7ffff,-51.18357725612243,-30.003122218485316
89a90128e7bffff,-51.20917592497457,-30.03425033332292
89a9012830bffff,-51.19154515783729,-30.04962339356478
89a90128253ffff,-51.16475875859367,-30.064387683425995
89a90129ed7ffff,-51.148644654258256,-30.04217497696795
89a90129107ffff,-51.155157309898165,-30.052721643192477
89a90129d2bffff,-51.196600687757105,-30.024220896326305
89a90128527ffff,-51.22584773041609,-30.07027115103478
89a90128857ffff,-51.23022768210383,-30.028290573278113
89a9012808fffff,-51.19861758068639,-30.073983562489115
89a90129c77ffff,-51.172792638897704,-30.037348932120313
89a9012a20fffff,-51.19687430527109,-30.106013995541073
89a9012b2afffff,-51.14195037787365,-30.102371259166777
89a901284b7ffff,-51.20844238387054,-30.091168986495642
89a9012863bffff,-51.17744814887701,-30.077176924541774
89a90128a93ffff,-51.218102430813886,-30.02932649121309
89a901299abffff,-51.199128139084905,-30.011515029175555
89a90129cbbffff,-51.179192982117165,-30.045128541017903
89a90129d47ffff,-51.187673242306985,-30.029143286703995
89a90128583ffff,-51.22034541538565,-30.084606836155267
89a9012a26bffff,-51.19058584578812,-30.101005678028727
89a9012aad3ffff,-51.232135039019276,-30.075282319466396
89a90128e97ffff,-51.22186292768705,-30.047039857842158
89a90128cdbffff,-51.22826219683706,-30.054812543481233
89a90129ad7ffff,-51.14786194667191,-30.02281368451383
89a90129c5bffff,-51.16088690406446,-30.043911332940784
89a9012850bffff,-51.213945478455074,-30.076833805844107
89a901286b7ffff,-51.186825281090506,-30.083309600244412
89a90128053ffff,-51.18637715727768,-30.072255248261087
89a90129963ffff,-51.18975280923127,-30.00537411922116
89a9012981bffff,-51.169256733580546,-30.025161364266143
89a901291c3ffff,-51.14633889279346,-30.060402591990517
89a90128adbffff,-51.20586392515316,-30.027595447587423
89a9012aed3ffff,-51.2329206201105,-30.094620340956514
89a90129507ffff,-51.15594038017892,-30.072069263174477
89a9012b067ffff,-51.15419441023397,-30.104103691543337
89a90129cd7ffff,-51.170264097741615,-30.050049743951462
89a9012843bffff,-51.19906610133498,-30.085037865229417
89a9012b34fffff,-51.144480282415444,-30.08968010413447
89a9012b3d3ffff,-51.14801644582352,-30.10185919571168
89a9012990bffff,-51.18997688218722,-30.010905860364264
89a90128847ffff,-51.230115637143314,-30.02552474857591
89a90129c8fffff,-51.176216572182064,-30.046770513734767
89a9012aeafffff,-51.24768470899134,-30.083651200327434
89a90128a17ffff,-51.2177660252872,-30.02102898060751
89a90129993ffff,-51.19648860908566,-30.021455038275597
89a90128097ffff,-51.201817711909705,-30.07787275103703
89a90128a87ffff,-51.220965510467465,-30.02491773867266
89a90129817ffff,-51.17532085954064,-30.024643537016523
89a90128e43ffff,-51.206312371039495,-30.03865431410981
89a9012a147ffff,-51.23325725130856,-30.102904177745387
89a901291a7ffff,-51.164310906093554,-30.053328705042574
89a9012ae7bffff,-51.23235968248117,-30.080804896097582
89a90e934dbffff,-51.14101396487134,-30.00395983129609
89a90128203ffff,-51.173800045553236,-30.062232723669783
89a9012954fffff,-51.143697348198835,-30.070336975072323
89a9012a23bffff,-51.1998505269191,-30.104376078296202
89a90129d9bffff,-51.19418527212162,-30.039688033891355
89a90128a6fffff,-51.21125467361992,-30.010480861102604
89a90129173ffff,-51.14898023826082,-30.050468142230056
89a9012a397ffff,-51.22421844961467,-30.10506321731475
89a9012a1b3ffff,-51.248695450750965,-30.108511613912146
89a9012832fffff,-51.20036106438173,-30.04193941657795
89a90129e13ffff,-51.151509561850325,-30.03776773276641
89a901299c7ffff,-51.19020099038066,-30.016442108636305
89a90128c4fffff,-51.22781349812005,-30.0437537876839
89a90129ca3ffff,-51.18216896950732,-30.04348650139221
89a901295bbffff,-51.15914105539065,-30.07595949583567
89a9012aa4fffff,-51.22859862716682,-30.063105469003514
89a9012a12fffff,-51.24515874257888,-30.096344307195935
89a90e924b3ffff,-51.22315567548269,-30.00391389926638
89a90129923ffff,-51.19890420500409,-30.005983305426515
89a90129ac3ffff,-51.14477341773748,-30.02168904790065
89a90129dcfffff,-51.18789726081303,-30.03467501166817
89a90129b4bffff,-51.159208588183226,-30.002418440851955
89a90128cd3ffff,-51.23134976871469,-30.05593521031285
89a9012a30fffff,-51.21770608499757,-30.094533623094684
89a90128027ffff,-51.20423317433545,-30.062414588282394
89a90129103ffff,-51.15218059167094,-30.0543585597393
89a9012868bffff,-51.17480764075179,-30.087102875042063
89a90129887ffff,-51.17852108778362,-30.028537840920293
89a901283b3ffff,-51.20389715599252,-30.054121592222447
89a9012accfffff,-51.254308756559794,-30.096945090680983
89a9012986fffff,-51.16880889647031,-30.01409782376294
89a9012861bffff,-51.171607298400026,-30.083217544707242
89a90129e6bffff,-51.144996980363665,-30.0272208587639
89a90128667ffff,-51.17424801731339,-30.07328713953395
89a90129d43ffff,-51.18469712540999,-30.030785453155467
89a9012a327ffff,-51.226633025442545,-30.08961374195415
89a90129aabffff,-51.15667951679114,-30.015128086405085
89a9012ae0bffff,-51.23555940380893,-30.084693254776113
89a901298dbffff,-51.163415834515135,-30.03120617410107
89a90e92693ffff,-51.19570456040711,-30.002089483151092
89a90129edbffff,-51.14257931689294,-30.042691577493283
89a90128523ffff,-51.22287232015717,-30.071914171745053
89a9012850fffff,-51.21692119404443,-30.075195499162817
89a901282cbffff,-51.16487065904148,-30.06715355297914
89a9012818bffff,-51.21647236143843,-30.064141247437824
89a90129a57ffff,-51.14454955720987,-30.016157232278488
89a901286d3ffff,-51.168854658022106,-30.090382028456467
89a9012997bffff,-51.18677711029623,-30.00701633590933
89a9012b13bffff,-51.17823218924319,-30.09651530251509
89a90129137ffff,-51.16111076160396,-30.0494385829046
89a9012836bffff,-51.1882331764244,-30.04297258970618
89a9012800fffff,-51.19530560407715,-30.067332965164294
89a901299afffff,-51.202103766755094,-30.009872534708332
89a90e92443ffff,-51.20474308467701,-29.999932398504974
89a90129567ffff,-51.152628073919686,-30.065417581373598
89a90128593ffff,-51.22045758075618,-30.087368132620757
89a90129e87ffff,-51.15768654917554,-30.040021121106598
89a9012811bffff,-51.213272753017854,-30.06025240704972
89a90129c37ffff,-51.181944930677886,-30.037959285536576
89a90128c63ffff,-51.23376400938229,-30.04047196041227
89a90e93487ffff,-51.156120241329134,-30.001294065620893
89a90129b4fffff,-51.16218493151693,-30.00077684455297
89a90128e47ffff,-51.209288048294844,-30.03701617398308
89a9012a2abffff,-51.20305071001001,-30.108260703412835
89a90129a23ffff,-51.156455977070365,-30.0095917743338
89a901284abffff,-51.20226627504139,-30.08892252288624
89a901291a3ffff,-51.16133432862282,-30.054970340395922
89a9012aeabffff,-51.24470958858154,-30.085294711599943
89a90129dcbffff,-51.18492130699295,-30.036317182036647
89a90129853ffff,-51.16319188761685,-30.02567440078637
89a90128417ffff,-51.19929023967919,-30.090565009127538
89a9012990fffff,-51.19295265244955,-30.00926808430807
89a9012aec3ffff,-51.23280842326066,-30.091859059448094
89a90128e2fffff,-51.22118974580533,-30.03044940440172
89a90128207ffff,-51.17677630833335,-30.0605908083536
89a90129a0bffff,-51.14752622846581,-30.01451596897314
89a9012a393ffff,-51.22124262293727,-30.106706196768776
89a9012b3d7ffff,-51.15099367201557,-30.10021786905052
89a901281d3ffff,-51.21052116148872,-30.067422288308247
89a90128487ffff,-51.202490277097105,-30.094449657701308
89a90129a93ffff,-51.15403889575914,-30.02506725162584
89a901284c3ffff,-51.19036152459096,-30.095483039194892
89a90128e07ffff,-51.21843888703252,-30.0376194779664
89a90129997ffff,-51.19946457637465,-30.019812604415662
89a9012aa4bffff,-51.225623466072946,-30.064744040197446
89a90129927ffff,-51.20187967186619,-30.00434081538321
89a90129ac7ffff,-51.1477499260251,-30.02004778073417
89a901286bbffff,-51.18076055409826,-30.08382345147965
89a9012918fffff,-51.155381195640125,-30.058248896188335
89a90128e77ffff,-51.21523908886382,-30.033730667505708
89a90128a6bffff,-51.20827917990778,-30.012123561668158
89a9012a3afffff,-51.22685740114178,-30.095136317369647
89a9012896fffff,-51.25368983754005,-30.006854751247797
89a901291cbffff,-51.14325018553555,-30.05927792878868
89a9012a37bffff,-51.21153021812554,-30.092292109188335
89a90128277ffff,-51.17357609154537,-30.056700995798916
89a9012ae23ffff,-51.24448520900876,-30.079767649644573
89a9012b06bffff,-51.14812824510827,-30.10462055264132
89a901282cfffff,-51.16784721703541,-30.065511839875143
89a90129eb7ffff,-51.16363948367298,-30.03673794269151
89a9012825bffff,-51.1616700454421,-30.0632634543765
89a90129883ffff,-51.175544828978644,-30.030175288789284
89a9012839bffff,-51.19496933802398,-30.059039950649854
89a90128133ffff,-51.222199118379834,-30.055332811854402
89a9012b16fffff,-51.17194299842335,-30.0915060821949
89a901282a7ffff,-51.18592913997023,-30.06120087573177
89a901298b7ffff,-51.18447329452449,-30.025253718680233
89a90128273ffff,-51.17059989159451,-30.058342839403153
89a90128cd7ffff,-51.23432489641867,-30.054296508673612
89a9012aa63ffff,-51.23454929227571,-30.059823611601736
89a9012832bffff,-51.197385092408474,-30.04357735489524
89a9012829bffff,-51.17413585626561,-30.07052579382419
89a90129e83ffff,-51.15470992742693,-30.04165809694834
89a9012aa8bffff,-51.238085663511896,-30.072000305977916
89a901286d7ffff,-51.17183120249677,-30.088744741580737
89a9012986bffff,-51.16583258291468,-30.01573505491781
89a90128e9bffff,-51.215799628901,-30.047555318430433
89a90128ecfffff,-51.20951230557997,-30.042543339191862
89a90129813ffff,-51.172344671558335,-30.02628542548072
89a901281d7ffff,-51.21349697761905,-30.065784057361476
89a9012983bffff,-51.175096916593354,-30.01911178011051
89a90e92697ffff,-51.198679973600335,-30.000451577022485
89a90128e2bffff,-51.21821447141466,-30.032092325681923
89a90129b97ffff,-51.17784941596845,-30.011938070077736
89a9012846fffff,-51.1927775684534,-30.080029633134433
89a90128347ffff,-51.188457252962635,-30.04849978956831
89a9012a323ffff,-51.223657365628284,-30.09125226573954
89a90129957ffff,-51.187001022387676,-30.012548081431692
89a9012aa1bffff,-51.23488593155046,-30.068112000203538
89a9012836fffff,-51.19120927347339,-30.041330345454586
89a9012aec7ffff,-51.2357839381387,-30.090215817097526
89a90128633ffff,-51.18053649040863,-30.078296267196716
89a90129a53ffff,-51.14157278134059,-30.017793915892536
89a90129aafffff,-51.159655956391695,-30.01348654931826
89a901293b7ffff,-51.14280280339754,-30.048218862401388
89a901281bbffff,-51.222423491981644,-30.060859936974303
89a90129a7bffff,-51.144326040378814,-30.010620898901927
89a9012ae93ffff,-51.24207105611845,-30.09522197689202
89a9012a34bffff,-51.20557846210934,-30.095568406816184
89a90129a0fffff,-51.15050280151984,-30.012874638269224
89a9012ae3bffff,-51.24150982665295,-30.081411089709402
89a90128eb7ffff,-51.22770118600282,-30.04099247997047
89a901284afffff,-51.20524222110641,-30.087284481512473
89a90128243ffff,-51.16464686474955,-30.06162181259013
89a9012b157ffff,-51.16930222289517,-30.10143641545761
89a9012a2afffff,-51.206026886682864,-30.10661813476013
89a9012ae53ffff,-51.22960858685819,-30.087975150891094
89a901288dbffff,-51.227476885541336,-30.03546083562979
89a90129a27ffff,-51.15943225552587,-30.007950241506766
89a901285c3ffff,-51.21119380862003,-30.084003684556116
89a9012822bffff,-51.17655252526909,-30.055063596629015
89a90129527ffff,-51.161782182828844,-30.066029326956183
89a90128e6bffff,-51.209063808365585,-30.031484491374393
89a90e934b3ffff,-51.15909660236602,-29.999652538799825
89a90128c0fffff,-51.23696344969832,-30.044360313689804
89a9012918bffff,-51.1524043231117,-30.059890329240435
89a901283dbffff,-51.18581731016096,-30.05843502304003
89a90128317ffff,-51.19772118463978,-30.051874894799003
89a90128307ffff,-51.1976090391571,-30.049109049613747
89a901280c3ffff,-51.18957739537404,-30.076140224994738
89a90129e3bffff,-51.15426233297349,-30.030599042861688
89a90129ccbffff,-51.16408718524935,-30.047801464086223
89a90128a47ffff,-51.20850332594377,-30.017655262309447
89a9012a3bbffff,-51.22399387008448,-30.099540645653946
89a901280d3ffff,-51.189689352430214,-30.078906066501897
89a9012a02bffff,-51.22135484228088,-30.1094674829286
89a901286a3ffff,-51.18373702945225,-30.082185894468683
89a9012b16bffff,-51.16896638099828,-30.093147883449294
89a9012814bffff,-51.20400914924475,-30.05688291737074
89a90129d03ffff,-51.193848882152466,-30.031394981292024
89a90128e83ffff,-51.21877508959788,-30.04591696590326
89a90129c67ffff,-51.1726805561037,-30.034583057491535
89a90128663ffff,-51.171271333670326,-30.074928996108387
89a9012b327ffff,-51.16256535447256,-30.085372352582386
89a901290a3ffff,-51.140496808872285,-30.066446361153986
89a9012804fffff,-51.186153135316054,-30.066728064564305
89a9012912bffff,-51.15493376759604,-30.04718987244118
89a90128563ffff,-51.21372121944025,-30.07131119028933
89a9012aa8fffff,-51.24106082256905,-30.07035694230246
89a90128237ffff,-51.182728871040425,-30.057311287394487
89a90129847ffff,-51.166056334744596,-30.021271344309703
89a90129a3bffff,-51.15347960041925,-30.01123323980221
89a901281a3ffff,-51.22539890453525,-30.059216924758186
89a9012a177ffff,-51.23920819943588,-30.099626633074926
89a90129a87ffff,-51.15690339976996,-30.020659880687354
89a9012b1b7ffff,-51.18760925499821,-30.102647899136766
89a901282a3ffff,-51.18295300287794,-30.06283848528142
89a90129143ffff,-51.143026322526865,-30.053750654455424
89a901289c7ffff,-51.25425133237684,-30.020683786639065
89a90128137ffff,-51.22517469421034,-30.05368980360571
89a90129b93ffff,-51.17487332417871,-30.013580017641473
89a901298b3ffff,-51.181497240314414,-30.026895813458335
89a90129bc7ffff,-51.168585009910196,-30.008561533538334
89a901280abffff,-51.2014815105737,-30.06957976811555
89a9012854bffff,-51.20479365073424,-30.076230205838563
89a90129953ffff,-51.18402506431633,-30.014190235223577
89a90129b1bffff,-51.1684730803523,-30.00579564264118
89a90128a57ffff,-51.208615409016126,-30.02042111069842
89a9012821bffff,-51.170823676577804,-30.063870059353615
89a90128343ffff,-51.18548122067554,-30.05014197041527
89a90129eabffff,-51.1574628982238,-30.03448934436775
89a9012864bffff,-51.16234164977222,-30.079845135515253
89a90128493ffff,-51.19962632164,-30.09884894725759
89a901284c7ffff,-51.19333785554179,-30.093840755079626
89a90128637ffff,-51.18351280450736,-30.076658714555315
89a90128a83ffff,-51.21799007284542,-30.02656065599189
89a9012b077ffff,-51.15430605971456,-30.106865042049012
89a90128163ffff,-51.21293632377997,-30.051963946650297
89a90128ecbffff,-51.206536476800544,-30.044185996025828
89a901285abffff,-51.223096450492676,-30.07744128194471
89a90129d6bffff,-51.18744925041593,-30.023611556599278
89a9012958fffff,-51.1561643580244,-30.077596498253804
89a90129d37ffff,-51.202776221091796,-30.026472174058625
89a90128063ffff,-51.19210542839592,-30.06344812240143
89a9012b38bffff,-51.15397048230374,-30.098580987458398
89a90129b0fffff,-51.171337367223764,-30.00138794789798
89a9012ae27ffff,-51.247460179668394,-30.078128655186983
89a901285d3ffff,-51.211306043298215,-30.086764989808803
89a9012124fffff,-51.25178265207585,-30.109633785367432
89a9012b12fffff,-51.181096695381875,-30.092111962166346
89a90e926d3ffff,-51.18655321633731,-30.001480072969066
89a90128093ffff,-51.19884198975712,-30.079510716186377
89a901285c7ffff,-51.214169774079565,-30.082360928471203
89a9012aa0bffff,-51.23477371523333,-30.065350709367276
89a90129ecfffff,-51.14544418413769,-30.038284465142805
89a90128697ffff,-51.180984644378555,-30.089350630627823
89a90e93483ffff,-51.15314377519836,-30.002931012802943
89a90129ec3ffff,-51.14555616351868,-30.041050363360235
89a90129e9bffff,-51.15173321449481,-30.043299517629528
89a90128c0bffff,-51.23398834812083,-30.046003588485316
89a90128eb3ffff,-51.224726020172454,-30.04263103414561
89a9012807bffff,-51.18912932674559,-30.06508587104108
89a90128843ffff,-51.22714033374948,-30.02716787196821
89a90129c63ffff,-51.16970435230003,-30.03622488466759
89a90129c1bffff,-51.17004004698728,-30.044517999350262
89a90129523ffff,-51.15880550141818,-30.06766639080777
89a9012a143ffff,-51.230281640007696,-30.104547361365437
89a9012a113ffff,-51.23954472612518,-30.107910445699844
89a9012b153ffff,-51.16632558160669,-30.103073643086802
89a901285afffff,-51.226072021775266,-30.075798256713707
89a9012857bffff,-51.210745242243185,-30.072949425714683
89a90128197ffff,-51.222647892570556,-30.066387056938108
89a9012b30bffff,-51.150658064614476,-30.09192928472702
89a9012ae57ffff,-51.23258403931858,-30.086331980354792
89a901290a7ffff,-51.14347375702945,-30.06480971061122
89a90e9245bffff,-51.20176779645267,-30.001574953542544
89a90129823ffff,-51.17807317741487,-30.017474340489017
89a90128a53ffff,-51.20563989978624,-30.022063750221452
89a90e93453ffff,-51.14079035693171,-29.998427993563254
89a9012804bffff,-51.18317683708228,-30.06836567848592
89a90128313ffff,-51.194745196992784,-30.05351277195901
89a90128a0bffff,-51.21159081990266,-30.01877840395766
89a901280c7ffff,-51.19255349508267,-30.07450246802998
89a901284dbffff,-51.187385410830494,-30.097120743230914
89a9012b227ffff,-51.141726810554914,-30.096848530833633
89a9012b10bffff,-51.17227908236148,-30.099794607721087
89a90128567ffff,-51.2166967642683,-30.069668375877313
89a9012814fffff,-51.206984759400235,-30.055244832161318
89a90129c07ffff,-51.17599284736902,-30.041238776932023
89a90129c9bffff,-51.1733521719011,-30.051173775042262
89a90129ccfffff,-51.16706382738289,-30.04615976520709
89a9012a12bffff,-51.24218351480497,-30.097983247656337
89a9012a3d3ffff,-51.21209092060882,-30.106103116528953
89a9012d6d3ffff,-51.250602894649546,-30.005732594447778
89a90129d07ffff,-51.19682486513405,-30.029752608568497
89a90128067ffff,-51.1950814229773,-30.061805794186107
89a90129bc3ffff,-51.16560886497265,-30.01020327267136
89a90129c03ffff,-51.17301650021726,-30.04288067795367
89a9012854fffff,-51.20776950041841,-30.07459210554289
89a9012912fffff,-51.157910219280694,-30.045548380464357
89a901291bbffff,-51.15835797694776,-30.056611907935842
89a9012accbffff,-51.25133366337243,-30.098584237423257
89a9012982fffff,-51.17796128935046,-30.014703949789205
89a90129b33ffff,-51.17740134059864,-30.00087453927479
89a90129177ffff,-51.15195689339809,-30.04883129737147
89a9012a173ffff,-51.236232774604545,-30.10126543904314
89a9012a1a7ffff,-51.25155814978854,-30.104111270076686
89a90128167ffff,-51.215911953547,-30.050321146877696
89a9012ae0fffff,-51.2385346590795,-30.083049949750478
89a90129e6fffff,-51.14797364978806,-30.025579587378314
89a90129a6fffff,-51.14719088658966,-30.006213729271664
89a90128813ffff,-51.236402262201,-30.03053575746619
89a901291d7ffff,-51.14942766961192,-30.061527182213304
89a9012a117ffff,-51.24252029404618,-30.10627156559134
89a90129d6fffff,-51.19042511661337,-30.02197383949417
89a9012864fffff,-51.165318311890694,-30.078207993897024
89a90128597ffff,-51.22343317795035,-30.085729680641386
89a9012847bffff,-51.18991360221143,-30.084433232965367
89a90129c33ffff,-51.1789687720141,-30.03959680899458
89a901280afffff,-51.20445754118528,-30.067941741307052
89a9012b1b3ffff,-51.18463288151478,-30.10428554014885
89a9012b38fffff,-51.156947511503056,-30.0969395257535
89a90e934b7ffff,-51.16207286524019,-29.998010944640292
89a9012915bffff,-51.14004937286621,-30.055387296925794
89a90e92447ffff,-51.20771859865823,-29.99828977576777
89a9012a217ffff,-51.20007474991008,-30.109898691984874
89a9012ae87ffff,-51.2449343085537,-30.0908172555788
89a9012aa0fffff,-51.237749055658405,-30.063707419172932
89a90128ab3ffff,-51.2239408496991,-30.023274754160376
89a90128497ffff,-51.20260228357168,-30.097210967073497
89a9012824fffff,-51.16453498496903,-30.05886045271805
89a90129e7bffff,-51.14510860943685,-30.029986762455948
89a9012826bffff,-51.16739933984118,-30.054452874812885
89a90128677ffff,-51.17435986864879,-30.076052996625172
89a9012860bffff,-51.17149519804079,-30.080456200673556
89a9012989bffff,-51.17256880404619,-30.031817181154242
89a9012aa57ffff,-51.23179858993305,-30.06698941955024
89a90128c73ffff,-51.233876175364834,-30.043237775094784
89a9012a333ffff,-51.22376964190429,-30.09401806828716
89a90129d17ffff,-51.19693696384221,-30.0325184627598
89a90e9268bffff,-51.19250452679407,-29.998200092920197
89a90128107ffff,-51.21922375828015,-30.056971240087023
89a901282d3ffff,-51.168070867252936,-30.07103905900844
89a90128c5bffff,-51.22495018670567,-30.04816267785154
89a90128033ffff,-51.20136957101813,-30.066818445890206
89a90128cc3ffff,-51.23123734243527,-30.053173911321576
89a901283c3ffff,-51.188793259884406,-30.056792836085858
89a901299dbffff,-51.18424916612737,-30.019721979521005
89a901283a7ffff,-51.206760600006255,-30.04971316054741
89a90129147ffff,-51.146003491661695,-30.052109431896955
89a90128213ffff,-51.17391218672131,-30.06499407322483
89a9012867bffff,-51.168294868142766,-30.076566272601546
89a90128017ffff,-51.1985057149374,-30.071222239336272
89a901281c7ffff,-51.21338469984823,-30.063018233113482
89a90128283ffff,-51.17711236086931,-30.06888387200435
89a9012a067ffff,-51.21826701197239,-30.108344596159952
89a9012a36fffff,-51.214393772334056,-30.087888046473857
89a90129ab7ffff,-51.1628561787555,-30.0173767310015
89a901286cbffff,-51.16565411710856,-30.08649655501903
89a90128087ffff,-51.201705743133694,-30.075106920442384
89a9012957bffff,-51.14667435288857,-30.068695740576093
89a90e93493ffff,-51.15325560698398,-30.005701431399746
89a9012ac53ffff,-51.251221273948346,-30.09582297556378
89a9012b3c3ffff,-51.14790464637823,-30.099093325282393
89a9012858bffff,-51.2172573979062,-30.083483919121857
89a9012840fffff,-51.19608979539733,-30.08667576795214
89a90e934cfffff,-51.143878767693934,-29.999552729432178
89a9012a3d7ffff,-51.21506688203161,-30.104460343564597
89a9012a22fffff,-51.20271462107367,-30.099972274660292
89a90128e3bffff,-51.21832650885188,-30.034853646612707
89a9012ae6fffff,-51.23522264249281,-30.0764048894077
89a90128357ffff,-51.1885691434034,-30.05126564392889
89a90129c43ffff,-51.163863483338865,-30.042269705751146
89a90166db7ffff,-51.14202021269058,-30.028862062723597
89a9012916bffff,-51.145779817796154,-30.046582156315228
89a90128623ffff,-51.18042479687972,-30.07553492880048
89a9012996fffff,-51.18964094474341,-30.00260824648885
89a90128a77ffff,-51.214454222318686,-30.01437429783107
89a90129d87ffff,-51.200136659165516,-30.036407721629214
89a9012801bffff,-51.192441464040506,-30.071736627434834
89a9012aa7bffff,-51.231574003682866,-30.061462317797595
89a90129e93ffff,-51.154821844222994,-30.044423985335214
89a901283abffff,-51.200697065002316,-30.05023243809033
89a90128c57ffff,-51.23101313757312,-30.047642283862885
89a90129babffff,-51.17751351151326,-30.003640423681883
89a901295a7ffff,-51.16509447226263,-30.072680776000208
89a90128693ffff,-51.17800824179686,-30.0909926363648
89a90128a07ffff,-51.217653687525114,-30.01826314151775
89a9012b357ffff,-51.147681080602176,-30.093570605033012
89a9012a15bffff,-51.22730624399479,-30.106185964934465
89a9012aa93ffff,-51.2412853110164,-30.07588401858997
89a9012a337ffff,-51.22674504775892,-30.092375030585913
89a9012b177ffff,-51.175143622479226,-30.095391398342255
89a90128103ffff,-51.21624830974242,-30.058614113311947
89a90129ab3ffff,-51.15988000041976,-30.019018339330884
89a901282d7ffff,-51.171047495768846,-30.069401786415316
89a90129d13ffff,-51.193960900358476,-30.03416083768821
89a90e92457ffff,-51.20783063481982,-30.001055633171617
89a9012812bffff,-51.218999572556335,-30.051444105301808
89a90128143ffff,-51.20709716396644,-30.058006153288922
89a90129adbffff,-51.14179648714425,-30.023330248004772
89a901298afffff,-51.18127327290142,-30.02136406993764
89a9012ae1bffff,-51.23567166758274,-30.08745453658165
89a90128d6bffff,-51.251501178193955,-30.027854551167625
89a90128673ffff,-51.17138342078807,-30.077690342704695
89a90128ed7ffff,-51.21271216640815,-30.04643228345206
89a9012819bffff,-51.216584726510725,-30.066907068148318
89a90129d83ffff,-51.19716085717283,-30.038050167768134
89a90128c77ffff,-51.236851196491145,-30.04159450258072
89a90128287ffff,-51.18008876698614,-30.06724188278551
89a90129cb3ffff,-51.18228100301248,-30.046252363521155
89a90129d67ffff,-51.193512867544875,-30.02309740438762
89a901286cfffff,-51.16863059863838,-30.084859339907542
